6,3.654,46
3,3.654,60
14,3.652,
6,3.651,56
17,3.651,72
16,3.65,76
4,3.65,
5,3.65,
12,3.649,74
4,3.649,
20,3.648,63
7,3.646,72
4,3.646,
5,3.645,76
5,3.644,13
4,3.639,43
6,3.639,64
5,3.633,
5,3.632,67
5,3.631,53
7,3.631,56
5,3.63,
10,3.629,43
12,3.628,67
4,3.628,76
11,3.628,46
5,3.627,
4,3.625,59
3,3.625,
5,3.625,62
15,3.624,
4,3.622,
4,3.622,
5,3.62,40
8,3.619,83
4,3.618,33
12,3.617,55
4,3.616,
5,3.615,
4,3.611,78
4,3.611,66
9,3.608,31
5,3.607,61
16,3.605,57
14,3.604,63
4,3.603,
4,3.601,59
16,3.6,72
7,3.6,46
3,3.6,57
3,3.599,
3,3.599,43
5,3.598,65
3,3.598,44
4,3.597,
9,3.597,56
3,3.597,57
8,3.597,65
5,3.596,53
3,3.596,56
3,3.595,55
4,3.595,68
3,3.594,
13,3.594,83
6,3.593,63
3,3.592,63
2,3.591,56
3,3.59,
3,3.59,73
4,3.589,
7,3.589,75
2,3.588,74
4,3.588,
4,3.588,
4,3.586,14
5,3.584,
4,3.582,30
5,3.581,36
11,3.581,72
7,3.579,48
4,3.578,39
6,3.577,71
3,3.576,74
4,3.576,
7,3.573,23
4,3.573,54
6,3.572,50
9,3.571,56
5,3.57,72
3,3.57,
5,3.568,
6,3.568,
5,3.567,75
3,3.566,
7,3.564,60
4,3.563,64
6,3.562,64
16,3.56,61
9,3.559,34
4,3.559,48
24,3.558,83
4,3.55,62
1,3.55,79
1,3.55,
4,3.55,60
3,3.55,49
3,3.55,64
4,3.55,72
11,3.549,65
3,3.549,
3,3.549,47
3,3.549,
3,3.548,69
4,3.548,60
10,3.548,75
3,3.547,62
3,3.547,66
3,3.547,78
4,3.547,78
3,3.546,66
6,3.545,58
2,3.544,
3,3.543,
16,3.542,61
3,3.541,
4,3.54,26
4,3.54,15
3,3.54,33
4,3.539,56
3,3.538,46
5,3.538,65
2,3.538,30
3,3.537,
6,3.535,53
4,3.535,58
7,3.535,
15,3.533,
4,3.533,67
5,3.532,58
7,3.532,69
7,3.531,70
4,3.531,
3,3.53,68
4,3.528,69
3,3.527,65
26,3.527,68
3,3.527,65
4,3.527,75
3,3.527,70
3,3.526,
4,3.526,71
12,3.526,13
9,3.526,59
4,3.526,
5,3.525,17
8,3.524,67
4,3.523,51
6,3.522,23
3,3.522,69
5,3.522,
4,3.521,68
3,3.521,72
3,3.521,58
7,3.519,70
9,3.518,68
3,3.517,67
5,3.517,34
4,3.515,53
3,3.514,61
7,3.514,69
3,3.511,41
5,3.51,66
3,3.51,76
12,3.509,57
4,3.509,
4,3.509,
4,3.509,
3,3.508,60
5,3.508,26
4,3.508,70
3,3.508,75
5,3.506,
10,3.506,66
4,3.505,70
4,3.505,59
4,3.505,62
5,3.504,
4,3.504,69
