4,2.969,51
4,2.965,
1,2.962,64
4,2.962,41
6,2.959,55
2,2.957,57
2,2.956,64
4,2.956,65
1,2.95,61
3,2.95,60
2,2.95,27
22,2.943,73
2,2.936,70
3,2.932,
2,2.931,59
6,2.925,61
3,2.924,66
2,2.922,70
2,2.921,58
5,2.919,66
2,2.918,70
2,2.912,
2,2.912,51
5,2.911,65
2,2.909,60
4,2.906,
2,2.906,58
2,2.905,49
2,2.903,72
1,2.901,58
2,2.9,59
2,2.9,59
12,2.896,
5,2.886,
3,2.882,
3,2.851,61
5,2.851,10
2,2.7,
4,2.65,
3,2.598,58
3,2.596,60
3,2.549,74
4,2.526,
2,2.501,61
2,2.5,61
2,2.5,50
2,2.5,47
2,2.45,75
4,2.423,
3,2.1,53
2,2,63
2,1.999,62
