3,4.038,59
3,4.038,46
8,4.038,77
16,4.037,69
17,4.036,45
9,4.033,43
10,4.032,61
24,4.032,59
18,4.031,58
36,4.031,62
9,4.031,53
32,4.03,51
4,4.03,66
29,4.029,58
20,4.029,44
9,4.027,53
6,4.025,
15,4.025,66
22,4.025,55
37,4.024,75
4,4.023,41
53,4.022,57
7,4.021,57
11,4.021,63
19,4.02,
16,4.02,74
16,4.02,67
21,4.019,63
12,4.017,72
24,4.017,61
13,4.017,62
11,4.017,65
6,4.017,
8,4.015,46
63,4.015,54
66,4.015,70
6,4.014,59
5,4.013,
9,4.012,64
91,4.012,65
8,4.012,22
30,4.011,59
81,4.01,60
3,4.01,
15,4.009,59
19,4.009,68
3,4.007,46
56,4.006,65
25,4.005,70
5,4.005,71
3,4.005,54
11,4.004,59
12,4.004,24
2,4.003,50
15,4.003,72
7,4.003,37
4,4.002,69
3,4.002,61
7,4.002,52
4,4.001,53
3,4,57
4,4,70
5,4,61
4,4,65
3,4,31
4,4,69
2,4,62
2,4,26
3,4,
9,4,60
4,4,55
42,3.999,70
7,3.999,59
12,3.999,54
3,3.999,37
3,3.999,50
2,3.999,47
2,3.999,23
4,3.999,59
6,3.999,71
5,3.999,41
5,3.999,55
5,3.999,64
5,3.998,88
27,3.998,57
17,3.996,53
10,3.996,43
13,3.996,67
2,3.996,61
22,3.995,66
5,3.995,64
2,3.995,64
3,3.995,60
3,3.995,47
5,3.994,52
6,3.994,53
11,3.994,61
35,3.994,59
2,3.994,37
5,3.994,56
5,3.994,55
52,3.993,65
3,3.992,59
7,3.992,76
9,3.992,62
5,3.992,68
23,3.992,59
48,3.992,50
12,3.992,61
2,3.991,65
2,3.991,54
21,3.99,58
22,3.99,61
27,3.99,69
3,3.99,59
3,3.99,55
27,3.989,65
2,3.989,57
21,3.988,58
27,3.988,62
4,3.988,64
23,3.987,66
6,3.987,59
3,3.987,72
4,3.986,38
7,3.984,69
4,3.984,
10,3.983,
30,3.983,52
14,3.983,60
3,3.983,77
2,3.982,
3,3.982,64
6,3.982,
6,3.982,
15,3.981,60
27,3.981,65
5,3.98,70
28,3.98,53
2,3.98,73
6,3.979,52
27,3.977,67
22,3.977,57
6,3.975,
2,3.974,57
8,3.972,49
13,3.971,42
22,3.97,53
39,3.969,59
39,3.969,64
5,3.968,59
17,3.966,60
26,3.966,61
3,3.966,72
7,3.966,42
8,3.964,70
18,3.964,60
3,3.963,62
3,3.963,65
3,3.96,
3,3.96,
17,3.96,52
4,3.96,48
4,3.96,54
2,3.958,40
2,3.958,40
55,3.958,53
5,3.958,35
27,3.957,49
29,3.957,66
3,3.955,59
16,3.955,54
7,3.955,36
23,3.955,60
6,3.955,55
6,3.955,56
9,3.953,63
3,3.952,62
13,3.952,52
108,3.952,69
4,3.951,57
19,3.951,50
3,3.95,64
2,3.95,74
3,3.948,
35,3.948,57
56,3.946,54
18,3.945,58
2,3.944,22
2,3.944,54
11,3.943,63
24,3.943,59
18,3.942,64
18,3.942,59
37,3.942,60
7,3.942,59
6,3.941,
40,3.941,51
7,3.94,75
6,3.94,59
28,3.94,77
6,3.94,66
2,3.94,55
17,3.94,54
3,3.939,70
26,3.939,56
4,3.938,69
32,3.937,61
5,3.937,48
5,3.937,46
10,3.936,35
5,3.935,53
16,3.935,60
2,3.934,63
27,3.934,59
30,3.932,32
11,3.93,55
4,3.929,61
4,3.929,59
2,3.929,
2,3.929,
37,3.929,63
17,3.928,53
2,3.927,45
2,3.927,50
4,3.925,69
3,3.924,58
14,3.924,70
28,3.924,53
61,3.924,65
30,3.924,29
4,3.924,58
2,3.922,
3,3.922,71
25,3.922,60
19,3.922,31
38,3.921,57
6,3.92,54
4,3.92,34
4,3.92,41
5,3.92,59
2,3.919,63
40,3.919,31
3,3.919,31
11,3.917,60
43,3.917,70
20,3.917,70
2,3.917,66
12,3.916,68
71,3.915,59
3,3.915,
2,3.914,49
65,3.914,56
5,3.914,45
3,3.913,65
3,3.913,57
17,3.913,44
17,3.912,53
5,3.911,64
14,3.911,65
8,3.91,39
3,3.91,
2,3.908,
41,3.908,52
2,3.907,58
2,3.907,
29,3.907,57
10,3.906,60
3,3.906,60
13,3.905,57
4,3.905,56
4,3.905,54
5,3.905,50
7,3.905,
2,3.904,58
3,3.904,60
5,3.904,57
21,3.903,56
56,3.903,55
3,3.903,
11,3.902,62
5,3.902,65
3,3.902,71
3,3.902,64
7,3.902,66
44,3.902,49
3,3.901,52
3,3.901,53
3,3.9,65
5,3.9,55
7,3.9,64
11,3.9,59
15,3.9,51
65,3.898,53
3,3.898,41
32,3.897,68
2,3.894,67
4,3.894,38
3,3.893,
9,3.892,
7,3.892,60
18,3.892,57
10,3.891,60
11,3.891,59
11,3.891,58
7,3.891,66
13,3.89,70
10,3.89,66
32,3.889,63
7,3.888,61
2,3.888,71
2,3.888,58
10,3.888,57
12,3.888,
12,3.888,
2,3.887,68
2,3.887,57
9,3.887,55
34,3.887,64
66,3.887,54
19,3.887,71
2,3.886,56
2,3.886,56
51,3.885,62
6,3.885,53
20,3.885,23
10,3.885,73
17,3.883,69
5,3.882,71
5,3.882,67
9,3.882,63
8,3.882,51
10,3.882,54
31,3.882,62
5,3.881,
5,3.881,
30,3.88,64
15,3.879,64
31,3.879,54
12,3.879,69
17,3.878,53
2,3.878,48
2,3.878,
2,3.878,
9,3.877,63
18,3.876,55
20,3.876,46
24,3.875,34
25,3.873,59
14,3.873,57
6,3.872,
15,3.871,75
9,3.869,48
18,3.869,65
26,3.868,
11,3.867,62
3,3.866,69
24,3.866,63
4,3.865,59
3,3.862,55
27,3.862,62
23,3.862,57
13,3.861,57
2,3.861,57
8,3.861,65
36,3.86,59
27,3.86,64
31,3.86,57
12,3.859,60
34,3.859,67
10,3.859,
16,3.859,59
16,3.859,59
20,3.859,46
8,3.858,66
11,3.857,61
7,3.857,59
6,3.856,55
4,3.854,62
4,3.854,60
5,3.854,55
15,3.853,54
4,3.852,67
2,3.852,34
3,3.851,62
21,3.851,69
21,3.851,64
6,3.848,66
9,3.848,
44,3.847,32
7,3.847,52
16,3.846,66
10,3.846,24
15,3.845,56
15,3.845,47
4,3.844,74
19,3.843,53
11,3.841,58
20,3.839,
19,3.839,42
6,3.838,58
36,3.838,53
7,3.837,57
